id,question,referenceAnswers,answer,correct
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and attending public government meetings,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",1.)voting. 2.)gathering signatures to propose a referendum.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote & run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, protest",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and joining local government,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and political organizing.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting or running for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, running for office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote in elections and write to their congressman.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",1. vote\n2. run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote\ntalk to politicians,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",they could vote for people to get into office.  they could also run for office themselves.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and petitioning,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and running for elected office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",1. vote\n2. petition their representative,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and petition,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and write their congressman/ representative.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","they can vote in elections, write opinion shaping editorials and letters to representatives, or run for political office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and serve.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, run for office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and petition-signing (as in for ballot initiatives),0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, running for office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, running for elected office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and voicing opinions,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote\nrun for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","americans can participate in their democracy by voting, or by writing letters to their representatives to try to make their opinions known.",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote\ncontact their representative about an issue,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, run for office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and corresponding with their representatives.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, serve jury duty",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and voicing opinions,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, assemble",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, signing a petition",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and writing to their representatives,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote or run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",contacting their elected officials and voting,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and contact their representatives,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and running for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and petition.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and represent,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and lobby their elected officials.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and volunteering for a campaign.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, lobbying",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and become a representative.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote for president and vote in local elections,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",running in elections or voting,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting & running for political office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, contact representitives",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and serve in office.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for elected office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and file petitions,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and running for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and running for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and attend town hall meetings,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, run for office.",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",protect freesom,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, holding office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and protesting,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","lobby their representative in congress, demonstrations",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting\nrunning for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and running for congress,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and pay taxes,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","by voting, and by running for election",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",exercise their freedom of speech and right to bear arms,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote or run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote\nserve on jury,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, running for office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and voicing their opinions,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and serve,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting\nprotesting,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",serve in office & vote,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, join a political part",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, be informed",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, and running for office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",americans can vote or they can hold demonstrations,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, run for office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",freedom to protest and freedom to vote,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",by voting and by expressing their right to free speech,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, expression of free speech",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",they can vote or run for public office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and protest,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",by voting and paying taxes,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for public office.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and run for public office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, write their local congressperson",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, speak to legislators",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting president election\nvote in local official election,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, donate to pacs or political groups",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and jury duty,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, serving in the military",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote more often. as well as make your voice be hear in you local politics.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and contacting legislators,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting or running for political office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote\nwrite representatives,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and contacting their congressman,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, exercising their free speech rights/other rights",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and assemble,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote or serve in the legislature,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",by voting for and writing to our leaders,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and running for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and campaign for them.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and talk to the mayor.,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",campaign contributions and voting,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","vote, write to their representatives",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and contacting their representative,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting, running for political office",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and donating money,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote and make suggestions to elected officials,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper","voting and political events like protesting, hearings, and electing their own",0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and running for election,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and running for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",vote\nrun for office,0
11,What are two ways that Americans can participate in their democracy?,"vote,join a political party,help with a campaign,join a civic group,join a community group,give an elected official your opinion on an issue,call Senators and Representatives,publicly support or oppose an issue or policy,run for office,write to a newspaper",voting and serving in office,0
